"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"updated netlogo abm_herding_model.nlogo.nlogox"
"01-Baseline"
"07/17/2026 21:26:22:439 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","scenario","herding-strength","vision-radius","[step]","price","current-return","volatility","herding-index","buyers-count","sellers-count"
"1","baseline","0.6","8","32","180.4","0.014052838673412029","0.014052838673412029","0.7777777777777778","70","20"
"4","baseline","0.6","8","17","137.69999999999996","0.016236162361623535","0.016236162361623535","0.7444444444444445","67","23"
"6","baseline","0.6","8","31","61.39999999999999","-0.02384737678855326","0.02384737678855326","0.6666666666666666","30","60"
"2","baseline","0.6","8","20","50.09999999999998","-0.04752851711026618","0.04752851711026618","0.7777777777777778","20","70"
"3","baseline","0.6","8","23","106.79999999999998","0.015209125475285119","0.015209125475285119","0.6777777777777778","61","29"
"1","baseline","0.6","8","33","182.9","0.013858093126385808","0.013858093126385808","0.7777777777777778","70","20"
"6","baseline","0.6","8","32","59.89999999999999","-0.0244299674267101","0.0244299674267101","0.6666666666666666","30","60"
"3","baseline","0.6","8","24","108.39999999999998","0.01498127340823965","0.01498127340823965","0.6777777777777778","61","29"
"1","baseline","0.6","8","34","185.4","0.01366867140513942","0.01366867140513942","0.7777777777777778","70","20"
"2","baseline","0.6","8","21","47.59999999999998","-0.049900199600798424","0.049900199600798424","0.7777777777777778","20","70"
"5","baseline","0.6","8","19","127.99999999999997","0.006289308176100608","0.006289308176100608","0.5888888888888889","53","37"
"6","baseline","0.6","8","33","58.49999999999999","-0.02337228714524205","0.02337228714524205","0.6555555555555556","31","59"
"3","baseline","0.6","8","25","109.99999999999997","0.014760147601475966","0.014760147601475966","0.6777777777777778","61","29"
"1","baseline","0.6","8","35","187.8","0.012944983818770257","0.012944983818770257","0.7666666666666667","69","21"
"2","baseline","0.6","8","22","45.09999999999998","-0.052521008403361366","0.052521008403361366","0.7777777777777778","20","70"
"4","baseline","0.6","8","18","139.89999999999995","0.015976761074800214","0.015976761074800214","0.7444444444444445","67","23"
"5","baseline","0.6","8","20","128.99999999999997","0.007812500000000002","0.007812500000000002","0.6111111111111112","55","35"
"3","baseline","0.6","8","26","111.39999999999998","0.012727272727272781","0.012727272727272781","0.6555555555555556","59","31"
"1","baseline","0.6","8","36","190.20000000000002","0.012779552715654981","0.012779552715654981","0.7666666666666667","69","21"
"2","baseline","0.6","8","23","42.59999999999998","-0.05543237250554326","0.05543237250554326","0.7777777777777778","20","70"
"4","baseline","0.6","8","19","142.09999999999994","0.01572551822730514","0.01572551822730514","0.7444444444444445","67","23"
"3","baseline","0.6","8","27","112.89999999999998","0.01346499102333932","0.01346499102333932","0.6666666666666666","60","30"
"5","baseline","0.6","8","21","129.79999999999998","0.0062015503875969885","0.0062015503875969885","0.5888888888888889","53","37"
